#{"t_start": 1775748108.7743468, "env_id": "Hopper-Fric-Uni-80-v0"}
r,l,t
21.472298,31,0.051641
8.946362,13,0.065714
21.605401,33,0.100364
9.419446,14,0.115941
8.369353,27,0.14457
7.445418,10,0.152114
9.007366,13,0.162187
14.155923,20,0.184262
23.961836,40,0.231987
6.822248,11,0.244543
25.090556,33,0.272636
6.875505,13,0.28115
12.088476,18,0.300664
16.110623,26,0.321704
17.489464,28,0.346744
10.060659,16,0.363827
7.913634,12,0.372331
7.204133,11,0.379852
16.174315,19,0.393395
10.436825,19,0.411412
8.924101,22,0.435493
8.705089,16,0.452579
9.563558,16,0.469867
11.507161,16,0.480409
8.128811,20,0.496945
32.639007,27,0.516988
7.239179,17,0.531012
10.348199,21,0.553084
75.797809,62,0.616841
5.271906,8,0.624383
66.042725,43,0.666579
24.820263,28,0.693181
11.354172,28,0.717273
5.396671,9,0.725815
10.697601,16,0.741912
8.592022,13,0.752469
24.795614,29,0.785638
7.29159,13,0.798722
8.693129,12,0.808255
6.865432,10,0.818804
5.693024,9,0.828328
5.442724,10,0.839969
9.178331,17,0.857069
5.24336,25,0.883703
8.437861,16,0.900748
38.152438,37,0.940487
18.937642,25,0.966297
7.260808,12,0.980344
39.859463,61,1.036011
6.243662,15,1.050075
3.166716,9,1.058649
6.751148,16,1.074733
8.614327,19,1.093833
3.756485,8,1.103354
14.028638,20,1.124433
39.832569,41,1.169117
9.496795,11,1.181178
6.530864,11,1.193742
10.303101,15,1.210374
6.877067,11,1.223955
5.734982,20,1.248064
5.820138,9,1.25913
14.875887,20,1.279216
65.149585,45,1.325086
10.788593,28,1.350713
11.938041,13,1.365797
7.769021,18,1.388898
4.879425,10,1.400968
9.547619,19,1.42207
6.900863,15,1.43861
13.069993,29,1.468736
20.911905,24,1.4888
5.020379,13,1.501844
7.656485,13,1.516362
28.579994,24,1.538026
12.461545,17,1.555637
23.726708,25,1.582259
16.35981,16,1.60032
17.09825,21,1.624443
8.503608,12,1.636985
24.694005,24,1.66515
7.365378,11,1.672684
13.938667,26,1.699782
5.795945,15,1.716443
11.986048,14,1.73151
15.54188,30,1.741045
10.71348,15,1.746061
11.496414,20,1.764127
17.39734,27,1.790722
13.580545,17,1.808819
16.50407,21,1.831435
4.183917,8,1.839967
11.843619,17,1.855533
13.141675,30,1.885659
12.194931,15,1.90021
12.903198,17,1.917082
14.563695,16,1.932163
17.491678,21,1.953232
8.226873,13,1.967291
4.886549,13,1.98033
4.831872,8,1.989874
6.117437,17,2.007443
16.645511,17,2.024536
12.439625,14,2.040084
7.021064,10,2.050143
19.305464,20,3.395126
13.750869,37,3.438206
9.286157,13,3.452063
10.268732,31,3.486222
14.070813,18,3.50428
10.969234,21,3.527359
10.574034,16,3.544356
13.93462,16,3.563987
19.178852,19,3.585069
10.228413,14,3.598609
88.3851,60,3.666904
28.027324,26,3.696486
21.643065,22,3.72204
11.768529,14,3.738591
3.825348,24,3.764752
15.608601,18,3.78384
93.000255,54,3.843308
3.647922,7,3.85186
9.413298,12,3.865949
14.890559,18,3.886024
4.492369,9,3.894566
25.328878,30,3.924997
8.519994,25,3.944629
98.900371,67,4.014989
7.562427,11,4.026518
16.641647,17,4.047577
131.980423,71,4.124443
19.443215,31,4.155034
6.172645,10,4.164695
33.980659,29,4.192765
6.675451,13,4.203299
84.923007,54,4.256009
14.679669,20,4.27662
11.195608,24,4.301255
21.477831,25,4.326353
7.909429,13,4.341416
8.513313,11,4.351963
10.187337,17,4.370036
77.797118,69,4.434836
23.364785,28,4.461993
13.063524,21,4.482003
17.29538,41,4.523126
39.152033,37,4.563832
8.199292,12,4.577371
14.55449,23,4.600943
56.176744,44,4.643102
7.330702,13,4.652121
24.658819,25,4.674723
9.205229,15,4.687985
4.795188,9,4.697059
16.648221,24,4.719103
13.029086,27,4.747094
21.609538,22,4.763636
12.37459,16,4.779182
9.787752,12,4.790243
27.67018,35,4.820897
5.578311,13,4.833432
5.823787,9,4.842976
4.710038,8,4.850486
27.785326,26,4.874758
28.856182,27,4.90339
9.144823,12,4.914896
10.92303,14,4.928039
8.799815,14,4.941099
13.960008,17,4.957116
62.49195,45,4.99815
5.70526,10,5.008702
38.467007,41,5.046417
77.620082,57,5.096656
16.862903,28,5.123024
22.787201,29,5.151563
9.612645,21,5.172145
24.764674,24,5.195207
23.414669,44,5.237328
7.354136,12,5.248837
11.2572,16,5.263428
