#{"t_start": 1775778258.9116123, "env_id": "Hopper-MassFric-Uni-80-v0"}
r,l,t
9.098627,12,0.028103
8.592918,15,0.045186
7.688324,12,0.0582
6.691482,10,0.068216
6.631264,13,0.082792
17.964433,18,0.10289
70.39613,51,0.15763
5.359479,10,0.168182
16.22349,26,0.197827
17.581646,18,0.219409
9.63788,18,0.240508
38.890355,54,0.301301
17.830566,19,0.322415
3.751869,17,0.339478
9.021182,18,0.361598
5.345679,8,0.370134
5.119192,21,0.393818
13.531148,16,0.410884
52.662732,36,0.451083
6.46497,14,0.46765
31.571959,26,0.493868
50.531991,35,0.527481
21.567941,30,0.56061
2.475994,7,0.567625
3.334983,7,0.575168
21.558584,28,0.604923
14.401539,22,0.630553
4.477981,8,0.637567
15.780272,26,0.667195
9.348957,24,0.696266
43.849757,46,0.744456
9.083734,12,0.757517
14.073034,20,0.780149
26.086602,39,0.825354
4.898793,11,0.83591
10.452605,26,0.864519
6.31678,11,0.876065
8.558051,19,0.895739
16.370397,28,0.924375
18.027736,20,0.945467
10.869145,28,0.958015
-0.024761,13,0.967557
24.526608,41,1.010876
21.187652,20,1.033967
6.303578,12,1.04748
24.758796,34,1.083276
7.946919,15,1.100353
15.976123,22,1.122472
8.375664,12,1.136029
15.708737,18,1.158128
21.916695,42,1.206415
4.063016,15,1.222515
4.622108,9,1.233065
63.034604,47,1.27778
21.00027,21,1.303431
14.925513,17,1.321512
79.710342,51,1.365165
4.882636,9,1.373713
3.146613,9,1.382256
4.768443,9,1.39179
11.620882,18,1.413907
16.142481,14,1.428984
2.626668,7,1.436014
12.513531,17,1.453115
9.559837,27,1.483292
8.365656,24,1.510386
5.142491,9,1.518901
17.736483,16,1.535475
5.334892,14,1.546027
91.95002,64,1.61486
5.856499,10,1.625411
11.059445,19,1.646507
155.675334,74,1.729993
13.02522,24,1.756619
7.980836,13,1.771707
20.652259,27,1.801317
11.836673,23,1.82688
14.561584,17,1.84696
6.333759,9,1.85751
60.50301,44,1.905255
4.848592,10,1.916801
10.287113,14,1.931882
6.306085,25,1.961514
17.956882,23,1.989214
10.756467,21,2.012793
25.208599,29,2.046431
4.479738,8,2.055981
10.451167,15,2.074065
34.532927,39,2.11757
8.012884,14,2.133142
4.380649,8,2.141158
13.445641,27,2.170249
2.123146,10,2.181803
12.233631,25,2.211454
15.763482,28,3.60156
68.705332,41,3.646758
10.279423,15,3.663866
13.93846,22,3.691495
10.157197,12,3.70605
15.945138,20,3.72914
132.210908,87,3.824641
67.460463,44,3.86936
18.867926,21,3.89114
51.766956,38,3.933777
2.70483,9,3.944327
5.922391,9,3.953875
9.393822,12,3.966418
25.992961,30,3.998058
18.483657,21,4.024685
8.368669,15,4.042753
74.672787,59,4.113539
19.603454,22,4.137626
6.059871,10,4.149167
134.932158,91,4.244042
18.254812,23,4.264649
20.939594,18,4.283317
5.558165,9,4.29386
13.160183,14,4.308925
22.988457,21,4.331027
26.100631,28,4.360662
-0.174315,9,4.371195
8.621118,24,4.393285
66.192525,42,4.444036
7.624162,11,4.457583
7.057704,11,4.468137
11.461719,14,4.48424
23.961134,24,4.510863
11.939737,14,4.52641
46.62946,28,4.558062
60.215051,47,4.61189
17.253415,22,4.636995
225.766031,127,4.788321
29.530018,24,4.812968
8.137393,14,4.83005
5.859669,20,4.843599
3.601295,10,4.856131
14.581912,22,4.882321
9.129105,20,4.906421
15.115766,23,4.933077
38.825165,29,4.962717
10.398008,20,4.984419
70.079388,41,5.03413
17.260361,22,5.05721
77.257492,70,5.127041
61.515684,51,5.173782
72.890445,55,5.231494
16.17638,31,5.263656
7.159101,9,5.274204
7.244574,10,5.285305
1.368323,16,5.303395
11.242119,34,5.34456
13.927022,39,5.39286
76.592123,51,5.456156
215.855459,113,5.581251
15.823286,19,5.603354
46.938723,37,5.645519
78.197536,65,5.715891
43.431932,34,5.750052
8.426365,11,5.762136
8.505655,18,5.781224
33.676285,30,5.812322
132.375941,89,7.21186
11.407012,17,7.23194
121.977293,91,7.325872
9.605559,13,7.339925
64.563367,41,7.385711
0.423051,11,7.398257
20.496929,21,7.421359
142.454561,70,7.497142
119.479294,90,7.585513
10.585445,27,7.616145
89.295347,51,7.667883
13.627921,15,7.684555
64.54226,46,7.731267
8.02279,14,7.747284
8.889007,11,7.759346
10.138406,18,7.778425
2.785663,17,7.796011
34.167759,27,7.823637
14.205813,16,7.841729
23.890448,22,7.864808
54.683335,49,7.907492
10.823469,18,7.925587
69.342229,57,7.986476
75.903573,42,8.029184
21.440246,22,8.052284
12.516533,16,8.071316
17.311282,20,8.093992
45.961092,44,8.14172
83.279013,56,8.200086
15.235643,22,8.222175
33.438882,28,8.250787
10.073502,13,8.265877
20.984201,20,8.287553
23.792312,26,8.3142
14.889007,15,8.331279
115.508449,68,8.405646
100.954474,63,8.469454
29.587901,36,8.507799
23.925955,21,8.533373
11.544618,14,8.549389
64.595143,75,8.630384
86.513073,61,8.692724
94.316755,68,8.762529
19.983719,18,8.779088
20.057295,28,8.810741
16.504243,17,8.824303
9.213819,17,8.841368
19.657074,20,8.855389
88.946682,64,8.924714
18.557571,19,8.947844
43.88861,65,9.013229
8.948459,11,9.024243
20.303161,20,9.044277
16.714917,18,9.063381
7.353463,11,9.074925
26.923507,35,9.113142
39.790469,30,9.142777
77.802937,51,9.194032
55.245476,38,9.233235
36.978535,35,9.269409
140.451408,65,10.609273
29.210473,26,10.636364
151.144153,87,10.728279
65.732754,42,10.773447
103.319772,51,10.826769
155.130666,85,10.920815
135.44947,91,11.017143
118.108524,76,11.102839
25.736012,23,11.129106
80.0111,48,11.183393
45.47625,35,11.221748
71.779421,46,11.27343
86.711382,51,11.319708
29.757564,30,11.349296
47.829157,38,11.382566
11.306009,34,11.417191
39.563501,35,11.454349
86.169286,47,11.50364
112.763902,72,11.577958
25.70983,23,11.60264
169.143697,100,11.699682
28.083232,37,11.736324
35.080174,45,11.782063
112.483521,65,11.848382
127.261197,74,11.923237
92.441854,55,11.97902
106.781754,65,12.044333
124.188507,86,12.13075
102.907926,65,12.200814
190.572138,116,12.326246
204.925931,94,12.420736
115.142152,63,12.483639
152.689938,85,12.567449
235.956001,126,14.04391
58.45495,45,14.087687
199.516233,100,14.196068
240.603793,123,14.333766
227.707088,120,14.470395
120.469048,69,14.547809
121.222687,95,14.650362
32.955276,46,14.705721
103.442595,58,14.77454
57.697204,41,14.822863
62.060019,39,14.86604
106.254264,69,14.946461
188.820774,115,15.073657
67.091766,49,15.119423
66.810924,49,15.168654
95.420468,57,15.23048
220.225541,109,15.35757
20.411893,27,15.389327
195.650405,99,15.499322
167.176848,82,15.586743
111.141521,69,15.657581
177.600175,91,15.762038
136.074473,67,15.833468
19.340228,21,15.856567
56.203368,33,15.895303
44.442841,36,15.935466
173.640095,79,16.019911
8.93327,18,16.041018
117.095864,58,16.102793
54.178943,35,16.13843
54.053006,30,16.170599
165.5423,80,16.269597
232.732087,112,17.727997
194.35886,105,17.845024
195.990175,106,17.957702
99.860136,59,18.021594
49.795993,26,18.051224
181.296685,89,18.133608
180.921852,82,18.235575
175.888832,90,18.347082
66.158333,40,18.393403
136.490251,79,18.483747
174.978835,86,18.575677
93.71368,59,18.641497
176.168688,82,18.727833
81.791977,49,18.779653
160.984902,77,18.861027
92.158201,46,18.910332
17.825807,19,18.930415
73.357555,43,18.975059
81.631231,40,19.018273
93.963496,52,19.070553
208.337795,93,19.171106
168.199362,87,19.243983
80.113439,48,19.287724
220.475701,103,19.406867
136.790697,74,19.490348
58.439018,40,19.541076
180.025647,95,19.640068
104.786734,62,19.698428
116.241285,61,19.761148
152.746094,75,21.123085
107.980459,56,21.181953
71.836176,46,21.223605
77.211314,56,21.282997
230.762221,114,21.400963
238.198104,125,21.517617
66.754928,37,21.556268
51.421955,34,21.590939
87.871601,48,21.641691
103.675915,81,21.730034
16.808725,18,21.752154
70.106273,41,21.79746
183.112808,98,21.90141
218.115304,100,21.987815
62.646916,36,22.017457
140.408353,89,22.112526
229.71519,123,22.255575
136.54968,74,22.338383
35.383548,30,22.370579
222.823421,110,22.493301
180.219388,83,22.581773
81.25152,54,22.637463
143.787453,79,22.718444
230.024651,113,22.834413
192.112927,109,22.942967
211.808357,95,23.034489
252.159564,114,23.142978
220.619466,108,24.588727
206.186938,102,24.705868
225.081697,102,24.829484
189.597712,78,24.917447
143.230041,67,24.986861
217.953818,93,25.082861
292.624172,148,25.232627
96.761747,52,25.296436
91.151304,54,25.365731
164.031538,78,25.462237
93.349975,56,25.530676
175.03881,88,25.625091
217.436346,101,25.746146
222.747195,106,25.859819
119.813305,72,25.937771
153.948213,74,26.014606
210.857084,96,26.11867
97.763316,60,26.162827
181.915139,87,26.237172
196.872743,95,26.33572
166.401794,82,26.429797
238.053775,120,26.56139
189.185798,91,26.658329
216.529679,116,26.766917
128.811245,75,28.153732
220.316037,107,28.247195
206.952276,97,28.357759
215.732812,97,28.462323
180.74633,90,28.535737
201.075736,94,28.634639
211.015252,103,28.744221
230.403091,112,28.86497
198.622432,82,28.95837
205.869335,101,29.071903
70.777184,49,29.128256
78.721966,44,29.175976
235.226625,112,29.287637
194.395723,90,29.37295
252.020547,123,29.490643
206.453778,79,29.553404
98.491978,71,29.640834
230.640127,107,29.761379
98.746025,48,29.810636
226.980673,111,29.924162
68.593022,41,29.97384
103.20955,57,30.034712
118.945194,70,30.109623
190.046935,83,30.19545
196.465506,100,31.622491
223.699023,100,31.732047
210.570225,100,31.839576
92.796109,44,31.881836
110.570155,58,31.942573
165.394028,88,32.039046
151.934224,81,32.128496
105.889877,67,32.200393
192.758287,79,32.289736
222.178981,90,32.385688
212.618399,102,32.493231
242.292991,114,32.607181
166.366604,90,32.707183
227.120187,110,32.822836
101.597923,50,32.872958
202.350711,92,32.972986
212.006864,94,33.069902
86.120414,49,33.121209
164.147389,80,33.202561
123.658857,63,33.267865
220.194069,110,33.378997
209.108062,90,33.475938
196.781761,91,33.573911
193.678554,78,33.655797
216.244688,91,35.040828
204.000279,96,35.123185
131.265977,73,35.20405
280.810021,133,35.330137
72.227441,59,35.385435
173.091876,85,35.470192
243.984715,131,35.599834
221.730164,116,35.717421
201.373897,105,35.820338
181.173847,84,35.902233
233.10593,110,36.008235
170.449811,82,36.089541
155.304429,80,36.166391
200.732062,101,36.256285
215.71819,102,36.359822
165.162639,84,36.447199
279.171898,121,36.567694
42.045522,53,36.620479
209.22745,98,36.704358
123.578199,68,36.758094
188.923168,81,36.836519
212.441397,96,36.926966
183.204025,102,38.325596
115.919454,62,38.396939
117.473162,68,38.471274
63.746479,39,38.510966
191.471984,90,38.608424
157.044466,80,38.691763
213.512028,100,38.803776
252.358796,110,38.927848
212.537141,119,39.050083
248.273643,126,39.177674
220.915558,99,39.274545
204.932013,94,39.375521
170.593941,81,39.438275
209.450506,107,39.543837
210.234229,96,39.638213
205.53017,96,39.733159
78.072704,52,39.784957
121.117518,71,39.860302
223.334227,96,39.955234
170.156232,84,40.045678
220.147076,96,40.138096
233.8655,107,40.24259
216.681203,100,40.342102
206.935181,110,41.733868
243.302788,124,41.866377
233.254741,104,41.952804
246.702837,127,42.072858
179.324321,91,42.166707
110.894993,66,42.241585
204.350065,91,42.345601
168.097705,104,42.438034
233.296621,103,42.540467
199.093494,91,42.641451
217.773421,97,42.726371
214.835016,100,42.831322
199.569388,98,42.936283
239.515737,107,43.072463
221.60616,103,43.189929
215.685273,96,43.286399
199.980425,93,43.378846
235.764714,116,43.500384
283.688812,136,43.64053
127.535981,71,43.711925
241.411914,123,45.157545
82.144264,62,45.222313
197.48484,93,45.322335
191.143264,96,45.428246
223.560264,109,45.551776
98.612414,68,45.620108
201.652387,118,45.738054
211.7087,95,45.828485
197.964565,88,45.923465
133.293069,71,45.997203
141.318455,70,46.056494
202.584659,89,46.143909
200.29464,99,46.242884
212.753548,87,46.333289
186.683522,100,46.375003
121.462602,67,46.428733
162.468952,86,46.505525
144.003332,77,46.565817
222.621092,99,46.662768
253.205564,132,46.786322
232.764398,115,46.882275
234.776519,104,46.985227
225.087734,106,48.333706
254.077091,118,48.454219
220.347363,102,48.556198
198.229268,89,48.643641
227.177366,109,48.752106
226.068052,111,48.868637
221.837872,103,48.978714
208.353632,100,49.087162
238.502202,107,49.200687
241.821923,113,49.31875
204.711048,88,49.408638
218.910944,97,49.505552
194.389891,89,49.590983
255.109154,112,49.701439
227.263961,103,49.80399
195.690079,83,49.884825
212.569113,95,49.980271
182.3826,85,50.061575
332.012962,129,50.206668
231.735834,113,50.322301
227.848367,108,51.744262
227.96011,102,51.854262
223.790909,107,51.954202
293.496718,123,52.077772
218.382053,106,52.186325
321.329296,134,52.315496
283.072883,120,52.435496
211.981847,94,52.533448
248.401259,103,52.640456
246.174196,121,52.752479
223.541642,113,52.866024
286.235763,123,52.986164
281.885399,127,53.114743
233.252478,108,53.223688
130.416389,74,53.294548
266.194521,117,53.412572
306.794159,127,53.539037
259.930042,111,53.66145
376.018015,141,55.090439
171.080837,92,55.180295
248.918051,126,55.298456
163.30951,83,55.375855
